ID,Gender,Age,Major,Sleep,Study,Social_Hours,Attendance,Attendance_Grade,P_CGPA,F_CGPA,CGPA_Diff,Trend,Efficiency,Top_15
ID02612,Male,24,Mathematics,4.0,4.2,7,69.5,Danger,2.79,2.74,-0.04999999999999982,Maintain,0.65,False
ID02613,Male,18,Economics,9.9,6.2,10,100.0,Excellent,3.22,3.53,0.3099999999999996,Other,0.57,False
ID02614,Female,18,Business,8.3,3.5,8,94.1,Excellent,3.38,3.47,0.0900000000000003,Maintain,0.99,False
ID02615,Male,21,Mathematics,7.3,3.8,5,100.0,Excellent,3.44,3.86,0.41999999999999993,Other,1.02,False
ID02616,Male,22,Computer Science,6.8,5.1,9,97.4,Excellent,3.99,4.0,0.009999999999999787,Maintain,0.78,True
ID02617,Male,19,Mathematics,8.3,5.4,12,73.9,Danger,3.85,3.94,0.08999999999999986,Maintain,0.73,True
ID02618,Male,24,Business,5.2,1.2,7,79.3,Normal,2.69,2.62,-0.06999999999999984,Maintain,2.18,False
ID02619,Female,23,Psychology,7.7,2.7,9,93.8,Excellent,3.58,3.67,0.08999999999999986,Maintain,1.36,False
ID02620,Male,24,Engineering,7.5,1.4,10,91.6,Excellent,2.91,3.22,0.31000000000000005,Other,2.3,False
ID02621,Female,18,Psychology,9.7,3.1,13,76.3,Normal,3.03,2.99,-0.03999999999999959,Maintain,0.96,False
ID02622,Female,18,Business,6.5,9.2,8,62.4,Danger,2.55,2.74,0.1900000000000004,Other,0.3,False
ID02623,Male,21,Business,7.1,6.2,7,100.0,Excellent,2.25,2.76,0.5099999999999998,Improve,0.45,False
ID02624,Female,22,Computer Science,6.9,4.0,9,82.9,Normal,3.08,3.4,0.31999999999999984,Other,0.85,False
ID02625,Male,22,Mathematics,6.2,10.7,6,80.1,Normal,2.62,3.14,0.52,Improve,0.29,False
ID02626,Female,21,Mathematics,9.2,4.8,3,86.7,Normal,3.56,3.86,0.2999999999999998,Other,0.8,False
ID02627,Male,24,Psychology,5.5,13.9,5,81.4,Normal,2.96,3.89,0.9300000000000002,Improve,0.28,True
ID02628,Female,18,Engineering,4.7,4.3,7,86.8,Normal,3.25,3.57,0.31999999999999984,Other,0.83,False
ID02629,Male,24,Engineering,7.4,2.7,7,100.0,Excellent,3.78,4.0,0.2200000000000002,Other,1.48,True
ID02630,Male,24,Computer Science,5.9,1.8,10,83.1,Normal,2.36,2.53,0.16999999999999993,Other,1.41,False
ID02631,Female,19,Business,7.4,5.8,6,67.6,Danger,2.74,2.98,0.23999999999999977,Other,0.51,False
ID02632,Female,18,Computer Science,8.0,3.1,9,82.6,Normal,3.19,3.36,0.16999999999999993,Other,1.08,False
ID02633,Male,22,Mathematics,7.2,4.3,9,78.0,Normal,3.26,3.34,0.08000000000000007,Maintain,0.78,False
ID02634,Male,23,Economics,7.0,5.3,8,100.0,Excellent,3.65,4.0,0.3500000000000001,Other,0.75,True
ID02635,Female,24,Economics,4.0,2.3,4,100.0,Excellent,3.53,3.65,0.1200000000000001,Other,1.59,False
ID02636,Female,18,Economics,7.8,4.7,8,86.6,Normal,3.15,3.63,0.48,Other,0.77,False
ID02637,Female,24,Business,7.3,3.6,7,65.8,Danger,3.25,3.31,0.06000000000000005,Maintain,0.92,False
ID02638,Female,19,Computer Science,9.8,1.4,8,66.6,Danger,3.27,3.17,-0.10000000000000009,Other,2.26,False
ID02639,Female,20,Psychology,8.7,5.5,10,85.2,Normal,2.37,2.73,0.3599999999999999,Other,0.5,False
ID02640,Female,18,Mathematics,4.8,5.9,7,90.0,Normal,3.02,3.48,0.45999999999999996,Other,0.59,False
ID02641,Male,21,Economics,8.6,8.2,11,79.4,Normal,3.22,3.43,0.20999999999999996,Other,0.42,False
ID02642,Male,20,Engineering,5.1,1.8,9,77.8,Normal,3.33,3.24,-0.08999999999999986,Maintain,1.8,False
ID02643,Female,24,Computer Science,8.3,11.8,7,76.1,Normal,2.64,2.87,0.22999999999999998,Other,0.24,False
ID02644,Female,21,Mathematics,9.2,2.4,4,84.6,Normal,2.47,2.78,0.3099999999999996,Other,1.16,False
ID02645,Male,21,Mathematics,9.8,0.9,7,49.3,Danger,2.98,2.34,-0.6400000000000001,Decline,2.6,False
ID02646,Male,21,Engineering,6.4,4.1,7,68.5,Danger,4.0,3.99,-0.009999999999999787,Maintain,0.97,True
ID02647,Female,18,Engineering,8.1,5.0,8,75.6,Normal,2.69,2.85,0.16000000000000014,Other,0.57,False
ID02648,Male,22,Engineering,8.5,3.6,9,100.0,Excellent,3.69,3.76,0.06999999999999984,Maintain,1.04,False
ID02649,Male,24,Economics,7.7,1.8,6,72.8,Danger,3.89,3.98,0.08999999999999986,Maintain,2.21,True
ID02650,Male,20,Economics,4.5,3.0,15,87.7,Normal,3.12,3.31,0.18999999999999995,Other,1.1,False
ID02651,Male,19,Computer Science,7.2,4.8,7,88.4,Normal,2.76,3.02,0.26000000000000023,Other,0.63,False
ID02652,Male,22,Engineering,7.9,12.8,6,100.0,Excellent,3.36,4.0,0.6400000000000001,Improve,0.31,True
ID02653,Male,24,Psychology,7.0,1.9,12,100.0,Excellent,3.2,3.36,0.1599999999999997,Other,1.77,False
ID02654,Male,18,Mathematics,5.7,2.7,8,84.1,Normal,2.67,2.93,0.26000000000000023,Other,1.09,False
ID02655,Female,21,Engineering,6.7,1.6,10,77.9,Normal,2.77,2.82,0.04999999999999982,Maintain,1.76,False
ID02656,Male,19,Mathematics,8.4,3.1,11,75.0,Danger,3.33,3.26,-0.07000000000000028,Maintain,1.05,False
ID02657,Female,24,Business,7.6,3.8,11,81.4,Normal,3.57,4.0,0.43000000000000016,Other,1.05,True
ID02658,Female,20,Business,7.7,7.0,7,78.5,Normal,2.94,3.31,0.3700000000000001,Other,0.47,False
ID02659,Male,24,Engineering,6.6,4.9,11,93.3,Excellent,3.07,3.49,0.4200000000000004,Other,0.71,False
ID02660,Female,22,Mathematics,7.6,9.0,8,91.3,Excellent,3.43,3.89,0.45999999999999996,Other,0.43,True
ID02661,Male,23,Business,4.0,3.9,13,93.9,Excellent,3.01,3.34,0.33000000000000007,Other,0.86,False
ID02662,Female,22,Engineering,6.9,0.3,8,100.0,Excellent,2.95,3.08,0.1299999999999999,Other,10.27,False
ID02663,Male,24,Mathematics,6.4,5.0,8,100.0,Excellent,2.72,3.13,0.4099999999999997,Other,0.63,False
ID02664,Female,19,Engineering,7.0,1.1,14,86.9,Normal,2.71,2.97,0.26000000000000023,Other,2.7,False
ID02665,Female,24,Economics,5.2,6.9,13,100.0,Excellent,4.0,4.0,0.0,Maintain,0.58,True
ID02666,Male,24,Mathematics,7.6,3.9,8,79.7,Normal,3.0,3.1,0.10000000000000009,Other,0.79,False
ID02667,Male,18,Business,9.9,2.6,10,100.0,Excellent,3.78,3.85,0.07000000000000028,Maintain,1.48,False
ID02668,Female,20,Engineering,7.1,1.7,6,100.0,Excellent,3.94,4.0,0.06000000000000005,Maintain,2.35,True
ID02669,Female,19,Business,7.1,2.9,8,100.0,Excellent,3.01,3.43,0.4200000000000004,Other,1.18,False
ID02670,Male,24,Engineering,10.0,3.8,8,86.4,Normal,3.28,3.34,0.06000000000000005,Maintain,0.88,False
ID02671,Female,21,Computer Science,5.6,10.9,9,75.0,Danger,3.15,3.37,0.2200000000000002,Other,0.31,False
ID02672,Male,20,Business,7.7,3.6,5,64.1,Danger,2.29,2.51,0.21999999999999975,Other,0.7,False
ID02673,Female,22,Business,9.4,4.6,6,84.4,Normal,2.32,2.47,0.15000000000000036,Other,0.54,False
ID02674,Male,19,Psychology,6.4,3.7,7,100.0,Excellent,3.12,3.33,0.20999999999999996,Other,0.9,False
ID02675,Female,22,Economics,8.3,4.6,9,80.4,Normal,2.89,3.21,0.31999999999999984,Other,0.7,False
ID02676,Male,24,Business,7.3,4.4,8,96.8,Excellent,4.0,4.0,0.0,Maintain,0.91,True
ID02677,Male,22,Mathematics,5.4,4.0,10,97.7,Excellent,2.98,3.29,0.31000000000000005,Other,0.82,False
ID02678,Male,22,Engineering,6.8,2.6,9,80.7,Normal,4.0,4.0,0.0,Maintain,1.54,True
ID02679,Male,18,Computer Science,7.0,6.0,13,100.0,Excellent,2.86,3.28,0.41999999999999993,Other,0.55,False
ID02680,Male,22,Mathematics,6.0,1.9,8,41.4,Danger,4.0,3.84,-0.16000000000000014,Other,2.02,False
ID02681,Male,21,Mathematics,4.6,5.3,8,66.7,Danger,3.35,3.31,-0.040000000000000036,Maintain,0.62,False
ID02682,Female,21,Mathematics,6.4,6.0,9,71.3,Danger,3.38,3.36,-0.020000000000000018,Maintain,0.56,False
ID02683,Male,20,Mathematics,4.8,1.0,9,72.7,Danger,2.84,2.74,-0.09999999999999964,Maintain,2.74,False
ID02684,Male,24,Computer Science,7.8,1.8,6,90.0,Normal,3.39,3.67,0.2799999999999998,Other,2.04,False
ID02685,Male,23,Psychology,7.8,1.1,5,89.4,Normal,3.95,4.0,0.04999999999999982,Maintain,3.64,True
ID02686,Male,22,Economics,5.1,8.0,5,90.9,Excellent,3.03,3.64,0.6100000000000003,Improve,0.46,False
ID02687,Male,22,Business,7.1,2.8,7,93.9,Excellent,2.93,3.08,0.1499999999999999,Other,1.1,False
ID02688,Male,19,Mathematics,5.0,7.8,7,70.7,Danger,2.98,3.12,0.14000000000000012,Other,0.4,False
ID02689,Male,18,Business,6.5,3.2,9,66.7,Danger,3.91,3.8,-0.11000000000000032,Other,1.19,False
ID02690,Male,23,Business,6.0,2.0,5,90.9,Excellent,3.53,3.61,0.08000000000000007,Maintain,1.8,False
ID02691,Male,20,Mathematics,7.7,2.5,10,75.5,Normal,3.82,3.77,-0.04999999999999982,Maintain,1.51,False
ID02692,Female,23,Psychology,4.6,4.4,5,61.4,Danger,3.26,3.41,0.15000000000000036,Other,0.78,False
ID02693,Male,22,Business,8.5,6.0,7,99.6,Excellent,3.12,3.56,0.43999999999999995,Other,0.59,False
ID02694,Male,19,Engineering,8.8,4.0,7,100.0,Excellent,3.31,3.45,0.14000000000000012,Other,0.86,False
ID02695,Female,24,Business,6.8,6.8,8,100.0,Excellent,3.64,4.0,0.3599999999999999,Other,0.59,True
ID02696,Male,18,Economics,5.0,3.6,4,87.8,Normal,2.98,3.33,0.3500000000000001,Other,0.92,False
ID02697,Female,24,Mathematics,4.0,3.8,7,94.4,Excellent,3.78,3.9,0.1200000000000001,Other,1.03,True
ID02698,Male,20,Computer Science,8.6,2.4,13,100.0,Excellent,3.28,3.33,0.050000000000000266,Maintain,1.39,False
ID02699,Female,23,Business,10.0,2.2,8,75.4,Normal,1.9,1.63,-0.27,Other,0.74,False
ID02700,Female,20,Psychology,7.1,6.2,9,100.0,Excellent,3.54,4.0,0.45999999999999996,Other,0.65,True
ID02701,Male,22,Engineering,5.3,1.9,7,89.1,Normal,2.46,2.42,-0.040000000000000036,Maintain,1.27,False
ID02702,Female,20,Engineering,5.4,3.2,4,98.7,Excellent,3.53,3.78,0.25,Other,1.18,False
ID02703,Male,24,Computer Science,8.8,6.4,11,87.8,Normal,3.55,4.0,0.4500000000000002,Other,0.62,True
ID02704,Male,19,Economics,7.3,1.2,8,100.0,Excellent,3.26,3.58,0.3200000000000003,Other,2.98,False
ID02705,Female,20,Computer Science,5.5,8.2,10,88.4,Normal,3.37,3.9,0.5299999999999998,Improve,0.48,True
ID02706,Female,21,Economics,10.0,2.0,8,62.7,Danger,3.65,3.39,-0.2599999999999998,Other,1.7,False
ID02707,Male,19,Business,8.6,8.2,8,100.0,Excellent,2.85,3.44,0.5899999999999999,Improve,0.42,False
ID02708,Male,23,Mathematics,7.8,1.9,7,70.8,Danger,3.5,3.63,0.1299999999999999,Other,1.91,False
ID02709,Male,18,Psychology,6.2,6.2,6,100.0,Excellent,3.68,4.0,0.31999999999999984,Other,0.65,True
ID02710,Male,18,Engineering,8.9,2.8,8,83.6,Normal,3.98,4.0,0.020000000000000018,Maintain,1.43,True
ID02711,Female,22,Computer Science,8.3,11.1,14,100.0,Excellent,2.55,3.3,0.75,Improve,0.3,False
ID02712,Male,22,Psychology,6.8,3.4,7,100.0,Excellent,3.3,3.81,0.5100000000000002,Improve,1.12,False
ID02713,Male,21,Economics,8.6,1.7,10,91.5,Excellent,2.62,2.68,0.06000000000000005,Maintain,1.58,False
ID02714,Male,23,Mathematics,8.6,5.3,9,92.6,Excellent,2.6,3.09,0.48999999999999977,Other,0.58,False
ID02715,Male,24,Engineering,7.4,3.0,5,91.3,Excellent,3.28,3.45,0.17000000000000037,Other,1.15,False
ID02716,Male,18,Engineering,5.3,5.7,9,54.8,Danger,3.14,2.75,-0.3900000000000001,Other,0.48,False
ID02717,Female,18,Economics,5.5,8.1,8,86.8,Normal,3.67,3.97,0.30000000000000027,Other,0.49,True
ID02718,Female,18,Mathematics,4.6,6.3,2,68.3,Danger,2.93,2.97,0.040000000000000036,Maintain,0.47,False
ID02719,Female,24,Engineering,9.0,1.2,6,87.6,Normal,3.03,2.94,-0.08999999999999986,Maintain,2.45,False
ID02720,Male,18,Mathematics,4.8,1.9,11,67.9,Danger,3.21,3.01,-0.20000000000000018,Other,1.58,False
ID02721,Female,20,Engineering,7.1,4.6,4,67.2,Danger,2.67,2.8,0.1299999999999999,Other,0.61,False
ID02722,Female,23,Business,4.6,4.9,9,100.0,Excellent,2.74,2.87,0.1299999999999999,Other,0.59,False
ID02723,Female,19,Economics,9.5,0.5,1,100.0,Excellent,3.66,3.86,0.19999999999999973,Other,7.72,False
ID02724,Male,19,Mathematics,5.3,1.6,7,84.9,Normal,2.83,2.88,0.04999999999999982,Maintain,1.8,False
ID02725,Male,21,Psychology,7.5,2.0,12,87.8,Normal,3.69,3.76,0.06999999999999984,Maintain,1.88,False
ID02726,Male,20,Business,4.6,8.4,8,81.3,Normal,3.4,3.82,0.41999999999999993,Other,0.45,False
ID02727,Male,18,Psychology,8.3,2.5,9,93.5,Excellent,2.33,2.36,0.029999999999999805,Maintain,0.94,False
ID02728,Male,18,Economics,8.6,6.0,5,74.9,Danger,3.37,3.54,0.16999999999999993,Other,0.59,False
ID02729,Male,22,Engineering,7.0,7.4,4,99.9,Excellent,3.36,3.81,0.4500000000000002,Other,0.51,False
ID02730,Male,22,Psychology,6.9,2.5,3,81.2,Normal,3.31,3.43,0.1200000000000001,Other,1.37,False
ID02731,Female,21,Business,8.2,3.7,5,78.7,Normal,3.03,2.95,-0.07999999999999963,Maintain,0.8,False
ID02732,Male,18,Mathematics,6.1,6.0,6,85.3,Normal,2.63,3.06,0.43000000000000016,Other,0.51,False
ID02733,Male,21,Computer Science,8.6,1.2,6,76.1,Normal,3.77,3.49,-0.2799999999999998,Other,2.91,False
ID02734,Female,20,Psychology,7.4,3.3,4,89.9,Normal,3.05,3.3,0.25,Other,1.0,False
ID02735,Female,19,Computer Science,4.6,7.9,8,76.9,Normal,2.66,2.91,0.25,Other,0.37,False
ID02736,Female,18,Economics,9.8,4.9,8,92.0,Excellent,3.33,3.68,0.3500000000000001,Other,0.75,False
ID02737,Female,23,Psychology,7.3,4.9,6,100.0,Excellent,2.73,3.01,0.2799999999999998,Other,0.61,False
ID02738,Male,24,Psychology,6.5,6.8,9,74.2,Danger,2.63,3.0,0.3700000000000001,Other,0.44,False
ID02739,Female,20,Mathematics,7.2,2.7,7,83.0,Normal,2.91,3.12,0.20999999999999996,Other,1.16,False
ID02740,Male,18,Engineering,5.9,1.9,9,91.9,Excellent,2.77,2.93,0.16000000000000014,Other,1.54,False
ID02741,Male,24,Business,6.8,4.7,9,78.5,Normal,2.64,2.75,0.10999999999999988,Other,0.59,False
ID02742,Male,23,Business,8.2,2.9,6,92.0,Excellent,3.5,3.58,0.08000000000000007,Maintain,1.23,False
ID02743,Male,22,Business,8.0,2.7,8,93.3,Excellent,3.04,3.24,0.20000000000000018,Other,1.2,False
ID02744,Male,21,Economics,7.9,1.9,8,100.0,Excellent,3.73,3.97,0.2400000000000002,Other,2.09,True
ID02745,Female,22,Engineering,6.1,5.3,7,75.9,Normal,2.67,2.69,0.020000000000000018,Maintain,0.51,False
ID02746,Female,19,Computer Science,5.7,3.5,8,70.9,Danger,2.24,2.09,-0.15000000000000036,Other,0.6,False
ID02747,Female,22,Business,7.6,1.9,7,80.4,Normal,3.17,3.46,0.29000000000000004,Other,1.82,False
ID02748,Male,18,Computer Science,8.2,7.0,7,70.5,Danger,4.0,4.0,0.0,Maintain,0.57,True
ID02749,Female,23,Engineering,5.9,3.2,7,93.5,Excellent,3.37,3.7,0.33000000000000007,Other,1.16,False
ID02750,Female,22,Economics,6.7,5.4,8,67.6,Danger,4.0,3.97,-0.029999999999999805,Maintain,0.74,True
ID02751,Male,18,Engineering,7.6,9.6,7,100.0,Excellent,3.27,3.99,0.7200000000000002,Improve,0.42,True
ID02752,Female,19,Mathematics,6.9,6.9,12,100.0,Excellent,3.22,3.89,0.6699999999999999,Improve,0.56,True
ID02753,Male,24,Business,8.7,9.0,9,85.2,Normal,2.02,2.55,0.5299999999999998,Improve,0.28,False
ID02754,Male,23,Economics,5.0,6.9,7,98.0,Excellent,3.31,3.75,0.43999999999999995,Other,0.54,False
ID02755,Female,22,Mathematics,4.8,3.3,8,60.4,Danger,3.18,3.28,0.09999999999999964,Maintain,0.99,False
ID02756,Male,21,Business,8.6,2.3,7,100.0,Excellent,2.9,3.21,0.31000000000000005,Other,1.4,False
ID02757,Male,21,Engineering,7.9,3.2,9,76.1,Normal,3.03,3.06,0.03000000000000025,Maintain,0.96,False
ID02758,Female,23,Engineering,7.1,3.3,7,83.2,Normal,3.07,3.49,0.4200000000000004,Other,1.06,False
ID02759,Female,21,Psychology,6.5,8.1,11,57.2,Danger,3.01,2.84,-0.16999999999999993,Other,0.35,False
ID02760,Male,22,Psychology,7.7,2.9,5,92.3,Excellent,4.0,4.0,0.0,Maintain,1.38,True
ID02761,Male,22,Engineering,7.3,1.6,9,68.4,Danger,2.91,2.93,0.020000000000000018,Maintain,1.83,False
ID02762,Male,23,Engineering,7.4,4.5,6,86.5,Normal,3.18,3.47,0.29000000000000004,Other,0.77,False
ID02763,Female,22,Computer Science,6.9,4.1,8,76.8,Normal,2.9,2.94,0.040000000000000036,Maintain,0.72,False
ID02764,Male,24,Computer Science,7.8,2.4,8,68.8,Danger,3.49,3.33,-0.16000000000000014,Other,1.39,False
ID02765,Male,18,Mathematics,8.4,3.1,7,72.9,Danger,3.19,3.25,0.06000000000000005,Maintain,1.05,False
ID02766,Female,19,Psychology,8.4,9.2,7,88.4,Normal,2.96,3.63,0.6699999999999999,Improve,0.39,False
ID02767,Male,24,Psychology,7.7,5.3,5,65.8,Danger,2.14,2.25,0.10999999999999988,Other,0.42,False
ID02768,Male,24,Engineering,7.0,3.2,8,73.8,Danger,3.22,3.11,-0.11000000000000032,Other,0.97,False
ID02769,Male,21,Engineering,7.7,2.3,4,94.9,Excellent,2.95,3.29,0.33999999999999986,Other,1.43,False
ID02770,Female,18,Mathematics,8.8,11.9,13,100.0,Excellent,3.07,3.6,0.5300000000000002,Improve,0.3,False
ID02771,Male,23,Economics,6.8,10.3,8,92.2,Excellent,2.51,3.07,0.56,Improve,0.3,False
ID02772,Male,21,Economics,6.6,6.6,14,71.2,Danger,3.82,4.0,0.18000000000000016,Other,0.61,True
ID02773,Female,18,Economics,7.7,3.4,7,79.5,Normal,3.53,3.39,-0.13999999999999968,Other,1.0,False
ID02774,Male,22,Psychology,8.1,2.3,11,85.5,Normal,3.82,3.94,0.1200000000000001,Other,1.71,True
ID02775,Male,23,Computer Science,6.8,2.3,6,79.8,Normal,3.67,3.66,-0.009999999999999787,Maintain,1.59,False
ID02776,Male,23,Economics,7.7,3.4,6,98.5,Excellent,3.4,3.56,0.16000000000000014,Other,1.05,False
ID02777,Male,21,Business,5.7,2.9,5,88.3,Normal,2.53,2.54,0.010000000000000231,Maintain,0.88,False
ID02778,Male,22,Mathematics,7.0,3.9,8,98.6,Excellent,4.0,4.0,0.0,Maintain,1.03,True
ID02779,Male,21,Economics,9.3,3.8,8,80.3,Normal,2.64,2.73,0.08999999999999986,Maintain,0.72,False
ID02780,Male,20,Business,7.9,2.0,9,100.0,Excellent,2.97,3.12,0.1499999999999999,Other,1.56,False
ID02781,Male,18,Economics,6.0,2.1,6,82.5,Normal,3.45,3.7,0.25,Other,1.76,False
ID02782,Female,20,Computer Science,6.2,3.2,9,70.4,Danger,3.48,3.43,-0.04999999999999982,Maintain,1.07,False
ID02783,Female,18,Computer Science,5.1,3.7,5,100.0,Excellent,3.39,3.71,0.31999999999999984,Other,1.0,False
ID02784,Female,19,Economics,9.4,8.7,8,57.6,Danger,2.9,2.97,0.07000000000000028,Maintain,0.34,False
ID02785,Female,24,Business,5.5,4.7,9,73.9,Danger,2.8,2.89,0.0900000000000003,Maintain,0.61,False
ID02786,Male,23,Mathematics,4.0,4.6,9,75.6,Normal,4.0,4.0,0.0,Maintain,0.87,True
ID02787,Female,21,Business,4.9,4.8,6,100.0,Excellent,3.08,3.33,0.25,Other,0.69,False
ID02788,Male,19,Mathematics,7.1,7.6,11,100.0,Excellent,3.02,3.47,0.4500000000000002,Other,0.46,False
ID02789,Female,19,Economics,5.9,14.0,7,100.0,Excellent,2.74,3.38,0.6399999999999997,Improve,0.24,False
ID02790,Female,23,Mathematics,7.2,2.8,9,80.0,Normal,3.22,3.66,0.43999999999999995,Other,1.31,False
ID02791,Female,23,Engineering,7.5,11.4,8,100.0,Excellent,3.2,3.88,0.6799999999999997,Improve,0.34,True
ID02792,Female,18,Psychology,6.1,1.4,10,90.5,Excellent,3.09,3.39,0.30000000000000027,Other,2.42,False
ID02793,Female,20,Psychology,5.6,3.3,7,99.7,Excellent,3.29,3.57,0.2799999999999998,Other,1.08,False
ID02794,Male,22,Computer Science,8.4,1.9,2,87.7,Normal,3.98,3.95,-0.029999999999999805,Maintain,2.08,True
ID02795,Male,18,Engineering,7.4,5.9,11,84.3,Normal,2.8,3.4,0.6000000000000001,Improve,0.58,False
ID02796,Female,22,Psychology,4.0,6.8,11,81.2,Normal,3.12,3.5,0.3799999999999999,Other,0.51,False
ID02797,Male,19,Economics,4.7,1.6,4,81.9,Normal,2.78,2.8,0.020000000000000018,Maintain,1.75,False
ID02798,Female,22,Mathematics,4.3,7.3,9,94.1,Excellent,3.25,3.86,0.6099999999999999,Improve,0.53,False
ID02799,Female,20,Mathematics,6.8,4.9,9,90.5,Excellent,2.82,3.32,0.5,Improve,0.68,False
ID02800,Male,18,Business,7.3,6.4,6,84.5,Normal,2.84,3.36,0.52,Improve,0.52,False
ID02801,Female,23,Business,6.7,8.0,10,100.0,Excellent,2.37,3.12,0.75,Improve,0.39,False
ID02802,Female,20,Mathematics,6.1,6.0,6,40.5,Danger,3.15,3.1,-0.04999999999999982,Maintain,0.52,False
ID02803,Female,24,Economics,8.5,1.4,8,92.6,Excellent,3.31,3.28,-0.03000000000000025,Maintain,2.34,False
ID02804,Female,20,Mathematics,7.5,3.1,8,95.8,Excellent,4.0,4.0,0.0,Maintain,1.29,True
ID02805,Male,24,Business,5.6,1.5,5,100.0,Excellent,3.33,3.49,0.16000000000000014,Other,2.33,False
ID02806,Female,18,Psychology,5.7,0.9,4,84.0,Normal,2.88,2.89,0.010000000000000231,Maintain,3.21,False
ID02807,Female,23,Computer Science,5.9,1.8,6,88.1,Normal,2.42,2.69,0.27,Other,1.49,False
ID02808,Male,20,Business,6.5,3.2,13,99.8,Excellent,2.49,2.62,0.1299999999999999,Other,0.82,False
ID02809,Male,24,Economics,7.1,10.9,9,100.0,Excellent,2.45,3.21,0.7599999999999998,Improve,0.29,False
ID02810,Female,23,Psychology,7.6,3.9,4,80.5,Normal,4.0,4.0,0.0,Maintain,1.03,True
ID02811,Male,21,Psychology,5.8,4.9,11,89.0,Normal,3.24,3.37,0.1299999999999999,Other,0.69,False
ID02812,Female,21,Psychology,5.0,2.8,18,100.0,Excellent,2.81,2.64,-0.16999999999999993,Other,0.94,False
ID02813,Female,21,Engineering,7.6,3.5,9,53.1,Danger,2.62,2.29,-0.33000000000000007,Other,0.65,False
ID02814,Male,22,Engineering,8.2,4.1,8,74.6,Danger,2.67,2.67,0.0,Maintain,0.65,False
ID02815,Female,20,Psychology,9.6,3.3,7,100.0,Excellent,2.8,3.04,0.2400000000000002,Other,0.92,False
ID02816,Female,18,Economics,7.6,5.5,13,100.0,Excellent,3.76,4.0,0.2400000000000002,Other,0.73,True
ID02817,Male,18,Mathematics,5.9,2.6,7,92.8,Excellent,3.09,3.14,0.050000000000000266,Maintain,1.21,False
ID02818,Male,22,Economics,7.9,1.5,7,78.3,Normal,2.38,2.45,0.07000000000000028,Maintain,1.63,False
ID02819,Male,18,Engineering,6.8,1.2,6,71.8,Danger,4.0,4.0,0.0,Maintain,3.33,True
ID02820,Male,24,Business,5.0,6.5,4,76.1,Normal,2.53,2.49,-0.03999999999999959,Maintain,0.38,False
ID02821,Female,21,Engineering,6.9,0.5,10,100.0,Excellent,2.8,2.96,0.16000000000000014,Other,5.92,False
ID02822,Male,20,Mathematics,7.4,3.4,11,75.6,Normal,3.76,3.78,0.020000000000000018,Maintain,1.11,False
ID02823,Female,18,Computer Science,9.2,1.9,9,86.5,Normal,3.31,3.62,0.31000000000000005,Other,1.91,False
ID02824,Male,18,Engineering,7.1,5.6,6,73.7,Danger,2.87,3.16,0.29000000000000004,Other,0.56,False
ID02825,Male,19,Economics,5.8,4.0,7,97.6,Excellent,2.48,2.56,0.08000000000000007,Maintain,0.64,False
ID02826,Female,19,Economics,4.2,4.0,11,76.9,Normal,2.62,2.75,0.1299999999999999,Other,0.69,False
ID02827,Female,19,Psychology,5.2,4.2,6,83.5,Normal,2.65,2.74,0.0900000000000003,Maintain,0.65,False
ID02828,Male,20,Psychology,5.5,4.1,8,59.7,Danger,3.1,2.77,-0.33000000000000007,Other,0.68,False
ID02829,Male,21,Psychology,9.5,1.5,7,60.8,Danger,3.2,2.95,-0.25,Other,1.97,False
ID02830,Male,23,Computer Science,6.7,2.9,8,85.1,Normal,3.03,3.28,0.25,Other,1.13,False
ID02831,Male,21,Mathematics,6.9,2.2,5,65.1,Danger,3.08,3.09,0.009999999999999787,Maintain,1.4,False
ID02832,Female,21,Business,8.7,2.5,9,100.0,Excellent,2.57,2.78,0.20999999999999996,Other,1.11,False
ID02833,Male,20,Economics,7.9,4.2,4,54.1,Danger,3.25,2.88,-0.3700000000000001,Other,0.69,False
ID02834,Male,24,Economics,6.6,6.6,11,73.0,Danger,3.74,4.0,0.2599999999999998,Other,0.61,True
ID02835,Male,24,Mathematics,8.7,6.4,11,85.3,Normal,3.02,3.2,0.18000000000000016,Other,0.5,False
ID02836,Female,20,Computer Science,6.0,4.6,11,79.5,Normal,3.01,3.03,0.020000000000000018,Maintain,0.66,False
ID02837,Female,19,Psychology,7.4,3.0,5,68.4,Danger,3.14,3.26,0.11999999999999966,Other,1.09,False
ID02838,Male,18,Mathematics,5.1,4.0,9,70.6,Danger,3.66,3.75,0.08999999999999986,Maintain,0.94,False
ID02839,Female,22,Business,7.4,6.0,6,70.1,Danger,2.65,2.92,0.27,Other,0.49,False
