ID,Gender,Age,Major,Sleep,Study,Social_Hours,Attendance,Lifestyle_Cluster,P_CGPA,F_CGPA,CGPA_Diff
ID02553,Female,23,Engineering,8.6,8.4,6,72.5,Type_C,2.51,2.61,0.10000000000000009
ID02554,Female,23,Psychology,10.0,3.2,7,74.6,Type_A,3.54,3.31,-0.22999999999999998
ID02555,Male,24,Business,7.1,4.1,11,86.8,Type_B,2.31,2.79,0.48
ID02556,Female,23,Computer Science,8.3,2.6,6,72.9,Type_C,2.43,2.4,-0.03000000000000025
ID02557,Male,24,Business,7.0,4.0,4,84.4,Type_A,2.78,3.17,0.3900000000000001
ID02558,Male,23,Business,9.4,6.8,10,81.8,Type_A,3.23,3.78,0.5499999999999998
ID02559,Male,18,Psychology,6.4,10.0,10,82.6,Type_B,2.8,3.5,0.7000000000000002
ID02560,Male,22,Computer Science,7.5,2.3,14,74.3,Type_C,2.81,2.79,-0.020000000000000018
ID02561,Female,20,Engineering,7.9,4.5,11,75.4,Type_C,3.01,3.09,0.08000000000000007
ID02562,Female,20,Business,7.6,2.8,6,68.8,Type_C,2.98,3.02,0.040000000000000036
ID02563,Male,23,Computer Science,5.8,4.6,10,90.7,Type_B,3.84,4.0,0.16000000000000014
ID02564,Male,21,Engineering,4.9,7.4,8,93.6,Type_B,3.44,3.77,0.33000000000000007
ID02565,Male,19,Business,8.5,3.0,9,73.4,Type_C,2.94,3.02,0.08000000000000007
ID02566,Male,18,Computer Science,7.4,5.2,7,100.0,Type_A,4.0,4.0,0.0
ID02567,Male,21,Psychology,7.1,2.2,12,80.3,Type_C,3.35,3.48,0.1299999999999999
ID02568,Male,21,Economics,8.3,7.7,13,100.0,Type_B,2.62,3.07,0.44999999999999973
ID02569,Female,23,Economics,8.3,6.3,8,75.4,Type_C,3.23,3.41,0.18000000000000016
ID02570,Female,18,Business,7.5,2.4,12,54.6,Type_C,3.37,2.86,-0.5100000000000002
ID02571,Male,20,Business,8.0,2.4,7,91.0,Type_A,2.76,2.88,0.1200000000000001
ID02572,Female,19,Computer Science,6.2,8.7,10,88.7,Type_B,2.57,3.17,0.6000000000000001
ID02573,Male,20,Economics,7.8,11.7,9,85.5,Type_B,3.14,3.69,0.5499999999999998
ID02574,Male,21,Business,4.6,2.5,4,75.4,Type_B,2.92,2.93,0.010000000000000231
ID02575,Male,19,Engineering,7.0,6.8,5,84.5,Type_A,3.84,4.0,0.16000000000000014
ID02576,Female,22,Business,8.1,3.2,8,77.3,Type_C,3.47,3.47,0.0
ID02577,Female,21,Economics,5.9,8.7,6,80.5,Type_B,2.78,3.39,0.6100000000000003
ID02578,Female,20,Mathematics,7.2,3.4,7,97.6,Type_A,3.31,3.7,0.3900000000000001
ID02579,Male,20,Economics,7.5,6.0,5,87.8,Type_A,3.73,4.0,0.27
ID02580,Female,23,Engineering,5.7,4.4,1,94.1,Type_A,2.4,2.48,0.08000000000000007
ID02581,Male,20,Computer Science,8.7,0.8,4,81.5,Type_A,2.59,2.82,0.22999999999999998
ID02582,Female,18,Engineering,7.5,2.3,8,79.9,Type_C,3.09,3.14,0.050000000000000266
ID02583,Male,21,Mathematics,4.5,5.9,4,67.7,Type_C,3.12,3.12,0.0
ID02584,Male,24,Mathematics,7.1,5.5,7,79.4,Type_C,3.07,3.31,0.2400000000000002
ID02585,Female,24,Business,9.2,4.7,2,35.2,Type_C,2.94,2.45,-0.48999999999999977
ID02586,Female,19,Business,7.0,10.2,5,76.1,Type_B,2.94,3.23,0.29000000000000004
ID02587,Male,20,Economics,6.0,6.5,11,83.8,Type_B,3.29,3.7,0.41000000000000014
ID02588,Female,23,Psychology,6.2,6.1,9,93.5,Type_B,3.67,3.97,0.30000000000000027
ID02589,Male,23,Engineering,6.8,0.8,9,81.0,Type_C,2.86,3.15,0.29000000000000004
ID02590,Female,20,Economics,5.2,6.7,3,90.2,Type_B,4.0,4.0,0.0
ID02591,Female,18,Psychology,9.1,1.4,12,52.3,Type_C,4.0,3.55,-0.4500000000000002
ID02592,Female,23,Economics,8.4,4.0,7,84.1,Type_A,3.76,3.98,0.2200000000000002
ID02593,Female,24,Mathematics,8.6,1.4,9,59.8,Type_C,3.41,2.97,-0.43999999999999995
ID02594,Male,19,Business,4.7,5.3,7,66.9,Type_C,4.0,4.0,0.0
ID02595,Male,21,Business,7.2,7.5,13,82.2,Type_B,2.95,3.42,0.46999999999999975
ID02596,Female,22,Economics,8.6,3.8,10,100.0,Type_A,2.68,2.85,0.16999999999999993
ID02597,Male,18,Business,5.6,3.9,8,90.6,Type_B,2.84,3.13,0.29000000000000004
ID02598,Male,23,Computer Science,6.9,2.1,9,85.3,Type_A,2.6,2.93,0.33000000000000007
ID02599,Male,21,Economics,5.4,7.5,8,84.7,Type_B,3.16,3.57,0.4099999999999997
ID02600,Male,22,Mathematics,8.3,1.5,9,74.3,Type_C,3.25,3.22,-0.029999999999999805
ID02601,Female,20,Economics,6.7,4.4,10,76.8,Type_C,3.2,3.21,0.009999999999999787
ID02602,Male,20,Economics,6.9,3.8,6,91.4,Type_A,3.09,3.49,0.40000000000000036
ID02603,Female,19,Business,5.3,5.0,12,64.2,Type_C,3.17,3.24,0.07000000000000028
ID02604,Male,22,Mathematics,9.3,6.4,8,93.9,Type_A,3.97,4.0,0.029999999999999805
ID02605,Male,20,Economics,7.1,3.6,5,79.2,Type_A,3.41,3.25,-0.16000000000000014
ID02606,Male,20,Business,8.2,6.8,12,97.4,Type_B,3.56,4.0,0.43999999999999995
ID02607,Male,24,Engineering,7.6,3.9,11,99.4,Type_A,3.2,3.54,0.33999999999999986
ID02608,Male,23,Mathematics,5.6,4.9,9,59.9,Type_C,2.29,1.82,-0.47
ID02609,Female,19,Psychology,4.5,1.9,6,76.3,Type_B,2.19,2.22,0.03000000000000025
ID02610,Male,21,Computer Science,6.7,3.1,5,72.2,Type_C,4.0,3.92,-0.08000000000000007
ID02611,Female,20,Psychology,8.7,1.3,12,57.8,Type_C,2.83,2.33,-0.5
ID02612,Male,24,Mathematics,4.0,4.2,7,69.5,Type_B,2.79,2.74,-0.04999999999999982
ID02613,Male,18,Economics,9.9,6.2,10,100.0,Type_A,3.22,3.53,0.3099999999999996
ID02614,Female,18,Business,8.3,3.5,8,94.1,Type_A,3.38,3.47,0.0900000000000003
ID02615,Male,21,Mathematics,7.3,3.8,5,100.0,Type_A,3.44,3.86,0.41999999999999993
ID02616,Male,22,Computer Science,6.8,5.1,9,97.4,Type_B,3.99,4.0,0.009999999999999787
ID02617,Male,19,Mathematics,8.3,5.4,12,73.9,Type_C,3.85,3.94,0.08999999999999986
ID02618,Male,24,Business,5.2,1.2,7,79.3,Type_B,2.69,2.62,-0.06999999999999984
ID02619,Female,23,Psychology,7.7,2.7,9,93.8,Type_A,3.58,3.67,0.08999999999999986
ID02620,Male,24,Engineering,7.5,1.4,10,91.6,Type_A,2.91,3.22,0.31000000000000005
ID02621,Female,18,Psychology,9.7,3.1,13,76.3,Type_C,3.03,2.99,-0.03999999999999959
ID02622,Female,18,Business,6.5,9.2,8,62.4,Type_C,2.55,2.74,0.1900000000000004
ID02623,Male,21,Business,7.1,6.2,7,100.0,Type_A,2.25,2.76,0.5099999999999998
ID02624,Female,22,Computer Science,6.9,4.0,9,82.9,Type_B,3.08,3.4,0.31999999999999984
ID02625,Male,22,Mathematics,6.2,10.7,6,80.1,Type_B,2.62,3.14,0.52
ID02626,Female,21,Mathematics,9.2,4.8,3,86.7,Type_A,3.56,3.86,0.2999999999999998
ID02627,Male,24,Psychology,5.5,13.9,5,81.4,Type_B,2.96,3.89,0.9300000000000002
ID02628,Female,18,Engineering,4.7,4.3,7,86.8,Type_B,3.25,3.57,0.31999999999999984
ID02629,Male,24,Engineering,7.4,2.7,7,100.0,Type_A,3.78,4.0,0.2200000000000002
ID02630,Male,24,Computer Science,5.9,1.8,10,83.1,Type_B,2.36,2.53,0.16999999999999993
ID02631,Female,19,Business,7.4,5.8,6,67.6,Type_C,2.74,2.98,0.23999999999999977
ID02632,Female,18,Computer Science,8.0,3.1,9,82.6,Type_A,3.19,3.36,0.16999999999999993
ID02633,Male,22,Mathematics,7.2,4.3,9,78.0,Type_C,3.26,3.34,0.08000000000000007
ID02634,Male,23,Economics,7.0,5.3,8,100.0,Type_B,3.65,4.0,0.3500000000000001
ID02635,Female,24,Economics,4.0,2.3,4,100.0,Type_B,3.53,3.65,0.1200000000000001
ID02636,Female,18,Economics,7.8,4.7,8,86.6,Type_A,3.15,3.63,0.48
ID02637,Female,24,Business,7.3,3.6,7,65.8,Type_C,3.25,3.31,0.06000000000000005
ID02638,Female,19,Computer Science,9.8,1.4,8,66.6,Type_C,3.27,3.17,-0.10000000000000009
ID02639,Female,20,Psychology,8.7,5.5,10,85.2,Type_A,2.37,2.73,0.3599999999999999
ID02640,Female,18,Mathematics,4.8,5.9,7,90.0,Type_B,3.02,3.48,0.45999999999999996
ID02641,Male,21,Economics,8.6,8.2,11,79.4,Type_C,3.22,3.43,0.20999999999999996
ID02642,Male,20,Engineering,5.1,1.8,9,77.8,Type_B,3.33,3.24,-0.08999999999999986
ID02643,Female,24,Computer Science,8.3,11.8,7,76.1,Type_C,2.64,2.87,0.22999999999999998
ID02644,Female,21,Mathematics,9.2,2.4,4,84.6,Type_A,2.47,2.78,0.3099999999999996
ID02645,Male,21,Mathematics,9.8,0.9,7,49.3,Type_C,2.98,2.34,-0.6400000000000001
ID02646,Male,21,Engineering,6.4,4.1,7,68.5,Type_C,4.0,3.99,-0.009999999999999787
ID02647,Female,18,Engineering,8.1,5.0,8,75.6,Type_C,2.69,2.85,0.16000000000000014
ID02648,Male,22,Engineering,8.5,3.6,9,100.0,Type_A,3.69,3.76,0.06999999999999984
ID02649,Male,24,Economics,7.7,1.8,6,72.8,Type_C,3.89,3.98,0.08999999999999986
ID02650,Male,20,Economics,4.5,3.0,15,87.7,Type_B,3.12,3.31,0.18999999999999995
ID02651,Male,19,Computer Science,7.2,4.8,7,88.4,Type_A,2.76,3.02,0.26000000000000023
ID02652,Male,22,Engineering,7.9,12.8,6,100.0,Type_B,3.36,4.0,0.6400000000000001
ID02653,Male,24,Psychology,7.0,1.9,12,100.0,Type_B,3.2,3.36,0.1599999999999997
ID02654,Male,18,Mathematics,5.7,2.7,8,84.1,Type_B,2.67,2.93,0.26000000000000023
ID02655,Female,21,Engineering,6.7,1.6,10,77.9,Type_C,2.77,2.82,0.04999999999999982
ID02656,Male,19,Mathematics,8.4,3.1,11,75.0,Type_C,3.33,3.26,-0.07000000000000028
ID02657,Female,24,Business,7.6,3.8,11,81.4,Type_C,3.57,4.0,0.43000000000000016
ID02658,Female,20,Business,7.7,7.0,7,78.5,Type_C,2.94,3.31,0.3700000000000001
ID02659,Male,24,Engineering,6.6,4.9,11,93.3,Type_B,3.07,3.49,0.4200000000000004
ID02660,Female,22,Mathematics,7.6,9.0,8,91.3,Type_B,3.43,3.89,0.45999999999999996
ID02661,Male,23,Business,4.0,3.9,13,93.9,Type_B,3.01,3.34,0.33000000000000007
ID02662,Female,22,Engineering,6.9,0.3,8,100.0,Type_A,2.95,3.08,0.1299999999999999
ID02663,Male,24,Mathematics,6.4,5.0,8,100.0,Type_B,2.72,3.13,0.4099999999999997
ID02664,Female,19,Engineering,7.0,1.1,14,86.9,Type_B,2.71,2.97,0.26000000000000023
ID02665,Female,24,Economics,5.2,6.9,13,100.0,Type_B,4.0,4.0,0.0
ID02666,Male,24,Mathematics,7.6,3.9,8,79.7,Type_C,3.0,3.1,0.10000000000000009
ID02667,Male,18,Business,9.9,2.6,10,100.0,Type_A,3.78,3.85,0.07000000000000028
ID02668,Female,20,Engineering,7.1,1.7,6,100.0,Type_A,3.94,4.0,0.06000000000000005
ID02669,Female,19,Business,7.1,2.9,8,100.0,Type_A,3.01,3.43,0.4200000000000004
ID02670,Male,24,Engineering,10.0,3.8,8,86.4,Type_A,3.28,3.34,0.06000000000000005
ID02671,Female,21,Computer Science,5.6,10.9,9,75.0,Type_B,3.15,3.37,0.2200000000000002
ID02672,Male,20,Business,7.7,3.6,5,64.1,Type_C,2.29,2.51,0.21999999999999975
ID02673,Female,22,Business,9.4,4.6,6,84.4,Type_A,2.32,2.47,0.15000000000000036
ID02674,Male,19,Psychology,6.4,3.7,7,100.0,Type_B,3.12,3.33,0.20999999999999996
ID02675,Female,22,Economics,8.3,4.6,9,80.4,Type_A,2.89,3.21,0.31999999999999984
ID02676,Male,24,Business,7.3,4.4,8,96.8,Type_A,4.0,4.0,0.0
ID02677,Male,22,Mathematics,5.4,4.0,10,97.7,Type_B,2.98,3.29,0.31000000000000005
ID02678,Male,22,Engineering,6.8,2.6,9,80.7,Type_C,4.0,4.0,0.0
ID02679,Male,18,Computer Science,7.0,6.0,13,100.0,Type_B,2.86,3.28,0.41999999999999993
ID02680,Male,22,Mathematics,6.0,1.9,8,41.4,Type_C,4.0,3.84,-0.16000000000000014
ID02681,Male,21,Mathematics,4.6,5.3,8,66.7,Type_C,3.35,3.31,-0.040000000000000036
ID02682,Female,21,Mathematics,6.4,6.0,9,71.3,Type_C,3.38,3.36,-0.020000000000000018
ID02683,Male,20,Mathematics,4.8,1.0,9,72.7,Type_C,2.84,2.74,-0.09999999999999964
ID02684,Male,24,Computer Science,7.8,1.8,6,90.0,Type_A,3.39,3.67,0.2799999999999998
ID02685,Male,23,Psychology,7.8,1.1,5,89.4,Type_A,3.95,4.0,0.04999999999999982
ID02686,Male,22,Economics,5.1,8.0,5,90.9,Type_B,3.03,3.64,0.6100000000000003
ID02687,Male,22,Business,7.1,2.8,7,93.9,Type_A,2.93,3.08,0.1499999999999999
ID02688,Male,19,Mathematics,5.0,7.8,7,70.7,Type_B,2.98,3.12,0.14000000000000012
ID02689,Male,18,Business,6.5,3.2,9,66.7,Type_C,3.91,3.8,-0.11000000000000032
ID02690,Male,23,Business,6.0,2.0,5,90.9,Type_A,3.53,3.61,0.08000000000000007
ID02691,Male,20,Mathematics,7.7,2.5,10,75.5,Type_C,3.82,3.77,-0.04999999999999982
ID02692,Female,23,Psychology,4.6,4.4,5,61.4,Type_C,3.26,3.41,0.15000000000000036
ID02693,Male,22,Business,8.5,6.0,7,99.6,Type_A,3.12,3.56,0.43999999999999995
ID02694,Male,19,Engineering,8.8,4.0,7,100.0,Type_A,3.31,3.45,0.14000000000000012
ID02695,Female,24,Business,6.8,6.8,8,100.0,Type_B,3.64,4.0,0.3599999999999999
ID02696,Male,18,Economics,5.0,3.6,4,87.8,Type_B,2.98,3.33,0.3500000000000001
ID02697,Female,24,Mathematics,4.0,3.8,7,94.4,Type_B,3.78,3.9,0.1200000000000001
ID02698,Male,20,Computer Science,8.6,2.4,13,100.0,Type_A,3.28,3.33,0.050000000000000266
ID02699,Female,23,Business,10.0,2.2,8,75.4,Type_A,1.9,1.63,-0.27
ID02700,Female,20,Psychology,7.1,6.2,9,100.0,Type_B,3.54,4.0,0.45999999999999996
ID02701,Male,22,Engineering,5.3,1.9,7,89.1,Type_B,2.46,2.42,-0.040000000000000036
ID02702,Female,20,Engineering,5.4,3.2,4,98.7,Type_B,3.53,3.78,0.25
ID02703,Male,24,Computer Science,8.8,6.4,11,87.8,Type_A,3.55,4.0,0.4500000000000002
ID02704,Male,19,Economics,7.3,1.2,8,100.0,Type_A,3.26,3.58,0.3200000000000003
ID02705,Female,20,Computer Science,5.5,8.2,10,88.4,Type_B,3.37,3.9,0.5299999999999998
ID02706,Female,21,Economics,10.0,2.0,8,62.7,Type_C,3.65,3.39,-0.2599999999999998
ID02707,Male,19,Business,8.6,8.2,8,100.0,Type_A,2.85,3.44,0.5899999999999999
ID02708,Male,23,Mathematics,7.8,1.9,7,70.8,Type_C,3.5,3.63,0.1299999999999999
ID02709,Male,18,Psychology,6.2,6.2,6,100.0,Type_B,3.68,4.0,0.31999999999999984
ID02710,Male,18,Engineering,8.9,2.8,8,83.6,Type_A,3.98,4.0,0.020000000000000018
ID02711,Female,22,Computer Science,8.3,11.1,14,100.0,Type_B,2.55,3.3,0.75
ID02712,Male,22,Psychology,6.8,3.4,7,100.0,Type_A,3.3,3.81,0.5100000000000002
ID02713,Male,21,Economics,8.6,1.7,10,91.5,Type_A,2.62,2.68,0.06000000000000005
ID02714,Male,23,Mathematics,8.6,5.3,9,92.6,Type_A,2.6,3.09,0.48999999999999977
ID02715,Male,24,Engineering,7.4,3.0,5,91.3,Type_A,3.28,3.45,0.17000000000000037
ID02716,Male,18,Engineering,5.3,5.7,9,54.8,Type_C,3.14,2.75,-0.3900000000000001
ID02717,Female,18,Economics,5.5,8.1,8,86.8,Type_B,3.67,3.97,0.30000000000000027
ID02718,Female,18,Mathematics,4.6,6.3,2,68.3,Type_C,2.93,2.97,0.040000000000000036
ID02719,Female,24,Engineering,9.0,1.2,6,87.6,Type_A,3.03,2.94,-0.08999999999999986
ID02720,Male,18,Mathematics,4.8,1.9,11,67.9,Type_C,3.21,3.01,-0.20000000000000018
ID02721,Female,20,Engineering,7.1,4.6,4,67.2,Type_C,2.67,2.8,0.1299999999999999
ID02722,Female,23,Business,4.6,4.9,9,100.0,Type_B,2.74,2.87,0.1299999999999999
ID02723,Female,19,Economics,9.5,0.5,1,100.0,Type_A,3.66,3.86,0.19999999999999973
ID02724,Male,19,Mathematics,5.3,1.6,7,84.9,Type_B,2.83,2.88,0.04999999999999982
ID02725,Male,21,Psychology,7.5,2.0,12,87.8,Type_A,3.69,3.76,0.06999999999999984
ID02726,Male,20,Business,4.6,8.4,8,81.3,Type_B,3.4,3.82,0.41999999999999993
ID02727,Male,18,Psychology,8.3,2.5,9,93.5,Type_A,2.33,2.36,0.029999999999999805
ID02728,Male,18,Economics,8.6,6.0,5,74.9,Type_A,3.37,3.54,0.16999999999999993
ID02729,Male,22,Engineering,7.0,7.4,4,99.9,Type_A,3.36,3.81,0.4500000000000002
ID02730,Male,22,Psychology,6.9,2.5,3,81.2,Type_A,3.31,3.43,0.1200000000000001
ID02731,Female,21,Business,8.2,3.7,5,78.7,Type_A,3.03,2.95,-0.07999999999999963
ID02732,Male,18,Mathematics,6.1,6.0,6,85.3,Type_B,2.63,3.06,0.43000000000000016
ID02733,Male,21,Computer Science,8.6,1.2,6,76.1,Type_A,3.77,3.49,-0.2799999999999998
ID02734,Female,20,Psychology,7.4,3.3,4,89.9,Type_A,3.05,3.3,0.25
ID02735,Female,19,Computer Science,4.6,7.9,8,76.9,Type_B,2.66,2.91,0.25
ID02736,Female,18,Economics,9.8,4.9,8,92.0,Type_A,3.33,3.68,0.3500000000000001
ID02737,Female,23,Psychology,7.3,4.9,6,100.0,Type_A,2.73,3.01,0.2799999999999998
ID02738,Male,24,Psychology,6.5,6.8,9,74.2,Type_C,2.63,3.0,0.3700000000000001
ID02739,Female,20,Mathematics,7.2,2.7,7,83.0,Type_A,2.91,3.12,0.20999999999999996
ID02740,Male,18,Engineering,5.9,1.9,9,91.9,Type_B,2.77,2.93,0.16000000000000014
ID02741,Male,24,Business,6.8,4.7,9,78.5,Type_C,2.64,2.75,0.10999999999999988
ID02742,Male,23,Business,8.2,2.9,6,92.0,Type_A,3.5,3.58,0.08000000000000007
ID02743,Male,22,Business,8.0,2.7,8,93.3,Type_A,3.04,3.24,0.20000000000000018
ID02744,Male,21,Economics,7.9,1.9,8,100.0,Type_A,3.73,3.97,0.2400000000000002
ID02745,Female,22,Engineering,6.1,5.3,7,75.9,Type_C,2.67,2.69,0.020000000000000018
ID02746,Female,19,Computer Science,5.7,3.5,8,70.9,Type_C,2.24,2.09,-0.15000000000000036
ID02747,Female,22,Business,7.6,1.9,7,80.4,Type_A,3.17,3.46,0.29000000000000004
ID02748,Male,18,Computer Science,8.2,7.0,7,70.5,Type_C,4.0,4.0,0.0
ID02749,Female,23,Engineering,5.9,3.2,7,93.5,Type_B,3.37,3.7,0.33000000000000007
ID02750,Female,22,Economics,6.7,5.4,8,67.6,Type_C,4.0,3.97,-0.029999999999999805
ID02751,Male,18,Engineering,7.6,9.6,7,100.0,Type_B,3.27,3.99,0.7200000000000002
ID02752,Female,19,Mathematics,6.9,6.9,12,100.0,Type_B,3.22,3.89,0.6699999999999999
ID02753,Male,24,Business,8.7,9.0,9,85.2,Type_A,2.02,2.55,0.5299999999999998
ID02754,Male,23,Economics,5.0,6.9,7,98.0,Type_B,3.31,3.75,0.43999999999999995
ID02755,Female,22,Mathematics,4.8,3.3,8,60.4,Type_C,3.18,3.28,0.09999999999999964
ID02756,Male,21,Business,8.6,2.3,7,100.0,Type_A,2.9,3.21,0.31000000000000005
ID02757,Male,21,Engineering,7.9,3.2,9,76.1,Type_C,3.03,3.06,0.03000000000000025
ID02758,Female,23,Engineering,7.1,3.3,7,83.2,Type_A,3.07,3.49,0.4200000000000004
ID02759,Female,21,Psychology,6.5,8.1,11,57.2,Type_C,3.01,2.84,-0.16999999999999993
ID02760,Male,22,Psychology,7.7,2.9,5,92.3,Type_A,4.0,4.0,0.0
ID02761,Male,22,Engineering,7.3,1.6,9,68.4,Type_C,2.91,2.93,0.020000000000000018
ID02762,Male,23,Engineering,7.4,4.5,6,86.5,Type_A,3.18,3.47,0.29000000000000004
ID02763,Female,22,Computer Science,6.9,4.1,8,76.8,Type_C,2.9,2.94,0.040000000000000036
ID02764,Male,24,Computer Science,7.8,2.4,8,68.8,Type_C,3.49,3.33,-0.16000000000000014
ID02765,Male,18,Mathematics,8.4,3.1,7,72.9,Type_C,3.19,3.25,0.06000000000000005
ID02766,Female,19,Psychology,8.4,9.2,7,88.4,Type_A,2.96,3.63,0.6699999999999999
ID02767,Male,24,Psychology,7.7,5.3,5,65.8,Type_C,2.14,2.25,0.10999999999999988
ID02768,Male,24,Engineering,7.0,3.2,8,73.8,Type_C,3.22,3.11,-0.11000000000000032
ID02769,Male,21,Engineering,7.7,2.3,4,94.9,Type_A,2.95,3.29,0.33999999999999986
ID02770,Female,18,Mathematics,8.8,11.9,13,100.0,Type_B,3.07,3.6,0.5300000000000002
ID02771,Male,23,Economics,6.8,10.3,8,92.2,Type_B,2.51,3.07,0.56
ID02772,Male,21,Economics,6.6,6.6,14,71.2,Type_C,3.82,4.0,0.18000000000000016
ID02773,Female,18,Economics,7.7,3.4,7,79.5,Type_A,3.53,3.39,-0.13999999999999968
ID02774,Male,22,Psychology,8.1,2.3,11,85.5,Type_A,3.82,3.94,0.1200000000000001
ID02775,Male,23,Computer Science,6.8,2.3,6,79.8,Type_A,3.67,3.66,-0.009999999999999787
ID02776,Male,23,Economics,7.7,3.4,6,98.5,Type_A,3.4,3.56,0.16000000000000014
ID02777,Male,21,Business,5.7,2.9,5,88.3,Type_B,2.53,2.54,0.010000000000000231
ID02778,Male,22,Mathematics,7.0,3.9,8,98.6,Type_A,4.0,4.0,0.0
ID02779,Male,21,Economics,9.3,3.8,8,80.3,Type_A,2.64,2.73,0.08999999999999986
ID02780,Male,20,Business,7.9,2.0,9,100.0,Type_A,2.97,3.12,0.1499999999999999
ID02781,Male,18,Economics,6.0,2.1,6,82.5,Type_B,3.45,3.7,0.25
ID02782,Female,20,Computer Science,6.2,3.2,9,70.4,Type_C,3.48,3.43,-0.04999999999999982
ID02783,Female,18,Computer Science,5.1,3.7,5,100.0,Type_B,3.39,3.71,0.31999999999999984
ID02784,Female,19,Economics,9.4,8.7,8,57.6,Type_C,2.9,2.97,0.07000000000000028
ID02785,Female,24,Business,5.5,4.7,9,73.9,Type_C,2.8,2.89,0.0900000000000003
ID02786,Male,23,Mathematics,4.0,4.6,9,75.6,Type_B,4.0,4.0,0.0
ID02787,Female,21,Business,4.9,4.8,6,100.0,Type_B,3.08,3.33,0.25
ID02788,Male,19,Mathematics,7.1,7.6,11,100.0,Type_B,3.02,3.47,0.4500000000000002
ID02789,Female,19,Economics,5.9,14.0,7,100.0,Type_B,2.74,3.38,0.6399999999999997
ID02790,Female,23,Mathematics,7.2,2.8,9,80.0,Type_C,3.22,3.66,0.43999999999999995
ID02791,Female,23,Engineering,7.5,11.4,8,100.0,Type_B,3.2,3.88,0.6799999999999997
ID02792,Female,18,Psychology,6.1,1.4,10,90.5,Type_B,3.09,3.39,0.30000000000000027
ID02793,Female,20,Psychology,5.6,3.3,7,99.7,Type_B,3.29,3.57,0.2799999999999998
ID02794,Male,22,Computer Science,8.4,1.9,2,87.7,Type_A,3.98,3.95,-0.029999999999999805
ID02795,Male,18,Engineering,7.4,5.9,11,84.3,Type_B,2.8,3.4,0.6000000000000001
ID02796,Female,22,Psychology,4.0,6.8,11,81.2,Type_B,3.12,3.5,0.3799999999999999
ID02797,Male,19,Economics,4.7,1.6,4,81.9,Type_B,2.78,2.8,0.020000000000000018
ID02798,Female,22,Mathematics,4.3,7.3,9,94.1,Type_B,3.25,3.86,0.6099999999999999
ID02799,Female,20,Mathematics,6.8,4.9,9,90.5,Type_B,2.82,3.32,0.5
ID02800,Male,18,Business,7.3,6.4,6,84.5,Type_A,2.84,3.36,0.52
ID02801,Female,23,Business,6.7,8.0,10,100.0,Type_B,2.37,3.12,0.75
ID02802,Female,20,Mathematics,6.1,6.0,6,40.5,Type_C,3.15,3.1,-0.04999999999999982
ID02803,Female,24,Economics,8.5,1.4,8,92.6,Type_A,3.31,3.28,-0.03000000000000025
ID02804,Female,20,Mathematics,7.5,3.1,8,95.8,Type_A,4.0,4.0,0.0
ID02805,Male,24,Business,5.6,1.5,5,100.0,Type_B,3.33,3.49,0.16000000000000014
ID02806,Female,18,Psychology,5.7,0.9,4,84.0,Type_A,2.88,2.89,0.010000000000000231
ID02807,Female,23,Computer Science,5.9,1.8,6,88.1,Type_B,2.42,2.69,0.27
ID02808,Male,20,Business,6.5,3.2,13,99.8,Type_B,2.49,2.62,0.1299999999999999
ID02809,Male,24,Economics,7.1,10.9,9,100.0,Type_B,2.45,3.21,0.7599999999999998
ID02810,Female,23,Psychology,7.6,3.9,4,80.5,Type_A,4.0,4.0,0.0
ID02811,Male,21,Psychology,5.8,4.9,11,89.0,Type_B,3.24,3.37,0.1299999999999999
ID02812,Female,21,Psychology,5.0,2.8,18,100.0,Type_B,2.81,2.64,-0.16999999999999993
ID02813,Female,21,Engineering,7.6,3.5,9,53.1,Type_C,2.62,2.29,-0.33000000000000007
ID02814,Male,22,Engineering,8.2,4.1,8,74.6,Type_C,2.67,2.67,0.0
ID02815,Female,20,Psychology,9.6,3.3,7,100.0,Type_A,2.8,3.04,0.2400000000000002
ID02816,Female,18,Economics,7.6,5.5,13,100.0,Type_B,3.76,4.0,0.2400000000000002
ID02817,Male,18,Mathematics,5.9,2.6,7,92.8,Type_B,3.09,3.14,0.050000000000000266
ID02818,Male,22,Economics,7.9,1.5,7,78.3,Type_A,2.38,2.45,0.07000000000000028
ID02819,Male,18,Engineering,6.8,1.2,6,71.8,Type_C,4.0,4.0,0.0
ID02820,Male,24,Business,5.0,6.5,4,76.1,Type_B,2.53,2.49,-0.03999999999999959
ID02821,Female,21,Engineering,6.9,0.5,10,100.0,Type_A,2.8,2.96,0.16000000000000014
ID02822,Male,20,Mathematics,7.4,3.4,11,75.6,Type_C,3.76,3.78,0.020000000000000018
ID02823,Female,18,Computer Science,9.2,1.9,9,86.5,Type_A,3.31,3.62,0.31000000000000005
ID02824,Male,18,Engineering,7.1,5.6,6,73.7,Type_C,2.87,3.16,0.29000000000000004
ID02825,Male,19,Economics,5.8,4.0,7,97.6,Type_B,2.48,2.56,0.08000000000000007
ID02826,Female,19,Economics,4.2,4.0,11,76.9,Type_B,2.62,2.75,0.1299999999999999
ID02827,Female,19,Psychology,5.2,4.2,6,83.5,Type_B,2.65,2.74,0.0900000000000003
ID02828,Male,20,Psychology,5.5,4.1,8,59.7,Type_C,3.1,2.77,-0.33000000000000007
ID02829,Male,21,Psychology,9.5,1.5,7,60.8,Type_C,3.2,2.95,-0.25
